user_id,device,sessions_pre,spend_pre,revenue_y0,revenue_y1
2041,mobile,6,31.09,0.0,2.5
2042,desktop,2,22.77,0.0,2.5
2043,mobile,6,50.78,3.33,5.83
2044,mobile,6,44.27,9.05,11.55
2045,mobile,3,25.75,24.57,27.07
2046,mobile,6,55.11,22.45,24.95
2047,desktop,2,103.95,6.3,8.8
2048,mobile,3,64.09,10.7,13.2
2049,desktop,3,89.32,45.0,47.5
2050,mobile,6,128.11,48.2,50.7
2051,mobile,3,104.51,25.73,28.23
2052,mobile,4,103.34,20.51,23.01
2053,desktop,6,71.56,26.15,28.65
2054,mobile,4,145.97,79.79,82.29
2055,desktop,7,55.01,8.11,10.61
2056,mobile,7,126.53,32.46,34.96
2057,desktop,4,31.41,67.9,70.4
2058,mobile,7,11.22,1.79,4.29
2059,mobile,5,102.66,63.06,65.56
2060,desktop,6,54.12,17.95,20.45
2061,mobile,6,20.69,0.0,2.5
2062,desktop,9,68.48,9.64,12.14
2063,desktop,8,92.01,56.9,59.4
2064,mobile,2,94.62,47.07,49.57
2065,mobile,4,62.05,27.28,29.78
2066,mobile,5,53.04,12.05,14.55
2067,mobile,5,82.06,33.13,35.63
2068,desktop,6,83.29,59.3,61.8
2069,mobile,4,51.17,11.22,13.72
2070,mobile,7,55.44,14.87,17.37
2071,desktop,3,202.58,81.16,83.66
2072,desktop,6,32.51,3.23,5.73
2073,mobile,3,27.24,0.0,2.5
2074,desktop,6,7.29,4.88,7.38
2075,mobile,6,35.56,0.0,2.5
2076,mobile,6,15.77,0.0,2.5
2077,mobile,5,35.02,2.3,4.8
2078,desktop,4,37.38,19.65,22.15
2079,mobile,5,19.29,0.0,2.5
2080,desktop,5,20.93,17.4,19.9
2081,mobile,8,79.44,24.7,27.2
2082,mobile,6,47.14,34.71,37.21
2083,mobile,4,32.43,0.0,2.5
2084,desktop,5,178.54,70.66,73.16
2085,desktop,4,46.85,32.78,35.28
2086,desktop,5,52.15,8.2,10.7
2087,desktop,5,172.07,88.58,91.08
2088,desktop,6,84.42,11.99,14.49
2089,mobile,5,77.17,20.08,22.58
2090,mobile,6,95.53,26.76,29.26
2091,desktop,3,60.29,24.85,27.35
2092,mobile,6,104.81,14.13,16.63
2093,desktop,3,62.17,19.56,22.06
2094,mobile,5,42.14,20.19,22.69
2095,desktop,4,62.1,11.87,14.37
2096,desktop,7,28.05,0.0,2.5
2097,mobile,4,57.5,30.95,33.45
2098,desktop,3,4.73,0.0,2.5
2099,mobile,6,24.78,41.59,44.09
2100,desktop,5,38.22,4.05,6.55
2101,mobile,3,49.86,24.0,26.5
2102,desktop,4,80.0,39.07,41.57
2103,mobile,5,7.26,28.99,31.49
2104,mobile,3,18.5,0.0,2.5
2105,desktop,5,44.49,44.17,46.67
2106,desktop,2,120.92,44.63,47.13
2107,mobile,5,220.94,43.84,46.34
2108,mobile,3,40.66,26.31,28.81
2109,mobile,5,32.99,5.39,7.89
2110,desktop,2,129.89,39.02,41.52
2111,mobile,5,209.76,105.81,108.31
2112,mobile,2,37.0,1.08,3.58
2113,desktop,3,88.67,46.42,48.92
2114,mobile,8,58.27,2.83,5.33
2115,desktop,4,22.58,13.05,15.55
2116,desktop,1,52.47,38.52,41.02
2117,desktop,6,10.98,0.0,2.5
2118,mobile,4,107.16,16.83,19.33
2119,desktop,5,12.1,0.0,2.5
2120,mobile,7,48.79,0.0,2.5
2121,mobile,1,82.25,54.93,57.43
2122,desktop,3,12.78,0.0,2.5
2123,mobile,8,40.34,17.9,20.4
2124,mobile,4,49.08,0.0,2.5
2125,desktop,5,75.4,21.49,23.99
2126,mobile,7,42.91,8.83,11.33
2127,desktop,3,133.01,50.56,53.06
2128,desktop,2,54.63,4.74,7.24
2129,mobile,4,81.69,57.22,59.72
2130,desktop,4,150.75,44.64,47.14
2131,desktop,5,21.83,6.82,9.32
2132,desktop,7,37.19,5.04,7.54
2133,mobile,3,60.52,34.91,37.41
2134,mobile,8,154.07,33.42,35.92
2135,desktop,2,44.48,21.38,23.88
2136,mobile,5,28.53,11.94,14.44
2137,desktop,3,10.98,0.0,2.5
2138,desktop,5,42.24,0.0,2.5
2139,mobile,5,155.63,28.27,30.77
2140,mobile,4,39.51,0.0,2.5
2141,mobile,4,20.52,5.67,8.17
2142,mobile,3,182.93,103.18,105.68
2143,mobile,5,47.12,20.08,22.58
2144,desktop,6,13.54,27.54,30.04
2145,mobile,5,44.97,5.51,8.01
2146,desktop,8,49.13,26.07,28.57
2147,mobile,4,23.21,0.8,3.3
2148,desktop,4,29.28,0.0,2.5
2149,mobile,8,31.38,0.0,2.5
2150,mobile,4,40.98,29.2,31.7
2151,mobile,2,40.46,28.99,31.49
2152,mobile,6,49.03,42.98,45.48
2153,desktop,4,5.18,0.0,2.5
2154,mobile,8,6.0,39.97,42.47
2155,mobile,1,62.9,45.39,47.89
2156,mobile,9,42.03,6.17,8.67
2157,desktop,4,30.14,22.59,25.09
2158,mobile,4,28.45,25.67,28.17
2159,mobile,3,56.08,37.05,39.55
2160,mobile,7,27.7,6.97,9.47
2161,desktop,8,13.24,21.64,24.14
2162,mobile,2,70.98,20.6,23.1
2163,mobile,8,69.65,59.3,61.8
2164,mobile,3,71.88,29.2,31.7
2165,mobile,5,69.52,8.79,11.29
2166,mobile,5,45.71,13.4,15.9
2167,mobile,6,108.72,47.45,49.95
2168,desktop,5,25.28,1.58,4.08
2169,mobile,6,38.26,12.79,15.29
2170,desktop,6,130.2,65.19,67.69
2171,mobile,4,76.27,15.04,17.54
2172,mobile,3,137.64,79.52,82.02
2173,mobile,3,16.26,0.0,2.5
2174,mobile,4,28.46,0.0,2.5
2175,desktop,8,38.72,0.0,2.5
2176,desktop,9,44.31,11.32,13.82
2177,mobile,11,61.78,8.46,10.96
2178,mobile,7,59.75,24.8,27.3
2179,mobile,3,28.73,0.0,2.5
2180,mobile,3,28.05,25.91,28.41
2181,desktop,3,86.34,24.16,26.66
2182,mobile,5,40.6,2.15,4.65
2183,mobile,8,20.83,0.0,2.5
2184,desktop,3,99.33,31.43,33.93
2185,mobile,3,103.1,14.99,17.49
2186,desktop,7,44.83,1.64,4.14
2187,mobile,10,83.04,21.37,23.87
2188,mobile,7,121.18,38.72,41.22
2189,mobile,7,13.68,0.0,2.5
2190,mobile,5,25.65,0.0,2.5
2191,mobile,4,6.29,8.03,10.53
2192,mobile,6,13.65,5.93,8.43
2193,mobile,1,20.45,0.0,2.5
2194,mobile,1,39.67,0.0,2.5
2195,mobile,6,43.88,0.0,2.5
2196,desktop,8,14.14,0.0,2.5
2197,mobile,7,79.27,10.02,12.52
2198,mobile,8,23.06,0.0,2.5
2199,mobile,3,41.68,8.78,11.28
2200,mobile,6,46.38,33.81,36.31
2201,mobile,6,136.83,66.69,69.19
2202,mobile,4,107.59,31.28,33.78
2203,desktop,7,124.0,22.71,25.21
2204,mobile,3,65.98,50.26,52.76
2205,mobile,6,30.38,0.0,2.5
2206,mobile,5,113.22,27.65,30.15
2207,desktop,7,73.09,22.04,24.54
2208,mobile,7,7.22,16.13,18.63
2209,desktop,6,134.18,91.53,94.03
2210,mobile,8,10.72,3.17,5.67
2211,mobile,7,48.44,17.84,20.34
2212,desktop,4,54.13,0.0,2.5
2213,mobile,3,35.17,25.68,28.18
2214,mobile,7,84.44,24.05,26.55
2215,mobile,6,27.72,30.2,32.7
2216,desktop,5,38.84,31.51,34.01
2217,mobile,6,78.85,0.0,2.5
2218,mobile,7,26.88,0.0,2.5
2219,mobile,7,35.36,0.0,2.5
2220,desktop,4,33.05,26.62,29.12
2221,mobile,4,69.97,38.96,41.46
2222,mobile,4,29.69,1.11,3.61
2223,mobile,3,115.52,54.51,57.01
2224,mobile,7,31.39,10.98,13.48
2225,mobile,4,51.53,16.17,18.67
2226,desktop,6,95.1,27.86,30.36
2227,mobile,9,35.98,10.72,13.22
2228,mobile,8,23.58,16.26,18.76
2229,desktop,7,76.88,33.7,36.2
2230,mobile,4,36.93,12.49,14.99
2231,mobile,6,96.34,16.33,18.83
2232,desktop,3,24.41,6.23,8.73
2233,mobile,8,58.88,2.8,5.3
2234,desktop,4,29.01,24.37,26.87
2235,mobile,2,61.1,0.41,2.91
2236,desktop,6,8.3,0.0,2.5
2237,mobile,1,14.29,1.03,3.53
2238,desktop,4,45.98,60.49,62.99
2239,mobile,2,32.34,24.77,27.27
2240,mobile,2,85.03,41.9,44.4
2241,mobile,4,58.13,13.56,16.06
2242,mobile,1,58.15,0.0,2.5
2243,mobile,4,3.69,23.11,25.61
2244,mobile,3,62.1,0.0,2.5
2245,desktop,4,130.69,69.89,72.39
2246,mobile,4,19.69,21.92,24.42
2247,desktop,5,36.99,24.0,26.5
2248,mobile,4,117.88,43.33,45.83
2249,desktop,6,47.21,0.0,2.5
2250,desktop,2,19.56,6.91,9.41
2251,desktop,4,31.19,27.56,30.06
2252,mobile,4,63.45,70.37,72.87
2253,desktop,5,89.37,5.63,8.13
2254,mobile,5,148.92,63.41,65.91
2255,mobile,8,58.54,13.78,16.28
2256,desktop,3,11.15,0.0,2.5
2257,mobile,3,51.65,7.01,9.51
2258,mobile,4,19.79,23.97,26.47
2259,desktop,6,11.58,7.35,9.85
2260,mobile,8,53.72,14.28,16.78
2261,mobile,1,41.81,0.0,2.5
2262,desktop,5,52.81,33.0,35.5
2263,desktop,5,41.31,0.0,2.5
2264,desktop,4,14.15,32.75,35.25
2265,desktop,6,87.68,43.26,45.76
2266,mobile,6,28.93,28.37,30.87
2267,desktop,4,40.07,29.73,32.23
2268,desktop,5,56.71,22.58,25.08
2269,mobile,3,32.42,16.78,19.28
2270,mobile,4,70.75,13.63,16.13
2271,desktop,6,44.79,20.22,22.72
2272,desktop,8,70.72,6.58,9.08
2273,desktop,7,74.78,26.66,29.16
2274,mobile,7,9.12,14.1,16.6
2275,desktop,11,63.71,13.9,16.4
2276,mobile,1,78.27,0.0,2.5
2277,desktop,3,80.58,14.98,17.48
2278,mobile,4,18.2,27.0,29.5
2279,mobile,5,45.97,33.92,36.42
2280,mobile,3,21.91,0.0,2.5
2281,desktop,8,62.91,21.92,24.42
2282,desktop,3,64.06,34.71,37.21
2283,mobile,6,90.33,1.45,3.95
2284,mobile,2,45.97,26.97,29.47
2285,desktop,6,70.07,0.0,2.5
2286,desktop,5,16.37,1.57,4.07
2287,mobile,3,33.13,6.51,9.01
2288,desktop,5,15.74,0.0,2.5
2289,mobile,6,53.68,38.41,40.91
2290,desktop,7,39.63,10.88,13.38
2291,desktop,7,25.09,13.01,15.51
2292,mobile,4,35.51,9.26,11.76
2293,desktop,2,135.3,66.49,68.99
2294,mobile,6,21.83,0.0,2.5
2295,mobile,6,35.43,8.28,10.78
2296,desktop,7,26.79,0.0,2.5
2297,mobile,7,14.47,10.27,12.77
2298,mobile,4,45.03,26.23,28.73
2299,mobile,1,63.76,8.75,11.25
2300,desktop,6,60.17,37.24,39.74
2301,desktop,6,11.82,0.0,2.5
2302,desktop,2,72.71,12.53,15.03
2303,mobile,4,16.04,19.48,21.98
2304,desktop,2,21.36,0.83,3.33
2305,desktop,3,24.61,46.67,49.17
2306,mobile,7,26.94,0.0,2.5
2307,mobile,7,38.84,16.45,18.95
2308,mobile,4,88.11,0.0,2.5
2309,mobile,2,41.96,6.46,8.96
2310,mobile,6,59.14,0.0,2.5
2311,desktop,8,132.93,44.32,46.82
2312,desktop,6,14.9,33.74,36.24
2313,mobile,4,147.42,41.64,44.14
2314,mobile,5,152.44,99.43,101.93
2315,desktop,7,89.03,0.0,2.5
2316,mobile,3,29.83,15.05,17.55
2317,mobile,4,26.96,16.42,18.92
2318,mobile,3,90.13,33.99,36.49
2319,desktop,5,78.82,38.87,41.37
2320,mobile,6,54.03,16.28,18.78
2321,desktop,5,59.08,31.74,34.24
2322,mobile,8,9.11,12.54,15.04
2323,desktop,4,173.34,58.76,61.26
2324,desktop,3,15.8,0.0,2.5
2325,mobile,5,139.35,41.68,44.18
2326,desktop,9,49.95,0.0,2.5
2327,mobile,5,131.25,43.27,45.77
2328,desktop,5,64.55,32.35,34.85
2329,mobile,4,39.34,45.18,47.68
2330,desktop,5,140.89,39.12,41.62
2331,desktop,2,85.64,15.75,18.25
2332,mobile,7,136.92,48.08,50.58
2333,mobile,1,75.47,32.63,35.13
2334,desktop,4,55.37,29.5,32.0
2335,mobile,4,64.92,5.17,7.67
2336,mobile,4,59.6,53.45,55.95
2337,mobile,4,33.08,0.0,2.5
2338,mobile,4,29.44,0.0,2.5
2339,desktop,3,91.28,16.4,18.9
2340,mobile,5,33.4,4.84,7.34
2341,mobile,4,7.16,0.0,2.5
2342,desktop,3,6.82,0.0,2.5
2343,mobile,3,44.4,19.67,22.17
2344,desktop,3,116.28,64.06,66.56
2345,desktop,1,56.53,13.92,16.42
2346,desktop,6,86.38,30.17,32.67
2347,desktop,5,9.83,7.94,10.44
2348,mobile,6,74.8,24.29,26.79
2349,desktop,4,32.01,19.15,21.65
2350,desktop,7,95.79,1.11,3.61
2351,desktop,4,64.96,18.9,21.4
2352,mobile,6,141.82,73.59,76.09
2353,mobile,2,48.49,0.31,2.81
2354,mobile,5,39.56,0.0,2.5
2355,desktop,5,27.24,36.81,39.31
2356,desktop,3,13.14,0.0,2.5
2357,desktop,4,65.22,3.43,5.93
2358,mobile,7,95.83,1.76,4.26
2359,mobile,8,36.98,28.17,30.67
2360,desktop,7,36.91,13.31,15.81
2361,mobile,3,50.19,30.45,32.95
2362,mobile,1,130.97,80.1,82.6
2363,mobile,7,41.52,5.9,8.4
2364,mobile,6,20.74,0.0,2.5
2365,mobile,4,105.58,59.73,62.23
2366,mobile,5,89.84,19.9,22.4
2367,desktop,3,14.76,16.93,19.43
2368,mobile,5,9.75,0.0,2.5
2369,mobile,8,45.79,0.0,2.5
2370,desktop,7,26.89,3.02,5.52
2371,desktop,7,23.78,13.09,15.59
2372,mobile,6,54.86,26.3,28.8
2373,desktop,6,69.37,6.49,8.99
2374,mobile,6,37.06,0.0,2.5
2375,mobile,6,81.82,59.59,62.09
2376,desktop,5,67.65,14.5,17.0
2377,mobile,4,30.32,17.89,20.39
2378,mobile,3,111.03,11.98,14.48
2379,mobile,5,90.72,51.02,53.52
2380,mobile,7,39.9,0.0,2.5
2381,mobile,4,10.13,0.0,2.5
2382,mobile,6,41.12,5.24,7.74
2383,mobile,7,40.49,0.0,2.5
2384,mobile,8,34.71,19.43,21.93
2385,desktop,3,73.0,25.45,27.95
2386,desktop,2,36.86,29.67,32.17
2387,mobile,3,22.33,0.0,2.5
2388,mobile,9,51.04,18.99,21.49
2389,desktop,8,65.29,7.82,10.32
2390,mobile,5,77.13,34.94,37.44
2391,mobile,3,23.61,55.41,57.91
2392,desktop,4,82.78,24.02,26.52
2393,mobile,5,26.89,23.62,26.12
2394,mobile,1,95.83,59.47,61.97
2395,mobile,10,46.0,36.21,38.71
2396,desktop,4,119.74,21.76,24.26
2397,mobile,7,43.39,7.72,10.22
2398,desktop,3,90.78,41.28,43.78
2399,desktop,5,24.79,25.09,27.59
2400,desktop,5,49.4,17.19,19.69
2401,mobile,5,45.24,15.53,18.03
2402,mobile,5,182.38,75.58,78.08
2403,mobile,5,67.38,67.92,70.42
2404,desktop,9,7.59,0.0,2.5
2405,mobile,5,84.39,40.18,42.68
2406,desktop,3,18.38,0.39,2.89
2407,desktop,5,41.58,32.99,35.49
2408,desktop,3,61.06,0.0,2.5
2409,desktop,9,5.96,28.05,30.55
2410,mobile,7,176.53,33.26,35.76
2411,desktop,4,42.69,42.58,45.08
2412,mobile,8,61.29,19.1,21.6
2413,mobile,4,216.72,94.2,96.7
2414,desktop,3,34.55,26.05,28.55
2415,desktop,7,86.75,32.02,34.52
2416,mobile,3,27.11,23.56,26.06
2417,desktop,4,46.6,17.81,20.31
2418,mobile,5,40.9,2.62,5.12
2419,desktop,3,41.17,22.83,25.33
2420,desktop,3,125.39,24.03,26.53
2421,mobile,8,12.69,17.65,20.15
2422,mobile,4,47.66,14.95,17.45
2423,desktop,7,97.15,56.52,59.02
2424,desktop,3,11.13,0.0,2.5
2425,mobile,8,21.58,3.07,5.57
2426,mobile,2,75.67,51.28,53.78
2427,desktop,2,100.38,58.45,60.95
2428,mobile,6,18.56,11.82,14.32
2429,desktop,7,84.19,0.0,2.5
2430,desktop,4,68.88,17.03,19.53
2431,desktop,3,76.2,13.29,15.79
2432,mobile,8,11.43,4.14,6.64
2433,mobile,3,35.78,5.83,8.33
2434,desktop,5,69.24,36.87,39.37
2435,mobile,5,31.89,14.52,17.02
2436,mobile,4,148.63,65.42,67.92
2437,mobile,8,202.05,55.04,57.54
2438,mobile,3,36.19,22.27,24.77
2439,desktop,3,110.23,4.92,7.42
2440,mobile,2,18.22,0.0,2.5
2441,mobile,4,12.06,0.0,2.5
2442,mobile,3,70.3,8.68,11.18
2443,mobile,4,62.02,30.97,33.47
2444,desktop,1,36.16,0.0,2.5
2445,mobile,3,9.97,0.0,2.5
2446,mobile,5,70.3,36.94,39.44
2447,mobile,10,45.92,16.93,19.43
2448,mobile,5,45.15,38.84,41.34
2449,mobile,3,54.3,40.63,43.13
2450,mobile,4,50.34,20.01,22.51
2451,desktop,5,82.95,30.88,33.38
2452,mobile,5,88.5,58.12,60.62
2453,mobile,4,175.87,76.06,78.56
2454,mobile,3,145.45,58.64,61.14
2455,mobile,11,19.3,33.01,35.51
2456,desktop,5,244.03,75.13,77.63
2457,mobile,5,3.26,3.97,6.47
2458,desktop,9,12.6,11.16,13.66
2459,mobile,2,18.43,0.0,2.5
2460,mobile,4,135.21,23.05,25.55
2461,desktop,2,47.9,0.0,2.5
2462,mobile,5,65.6,28.31,30.81
2463,desktop,5,183.17,73.47,75.97
2464,mobile,4,20.3,0.0,2.5
2465,mobile,6,122.46,39.28,41.78
2466,mobile,6,125.37,72.2,74.7
2467,mobile,7,56.44,15.85,18.35
2468,desktop,9,62.8,14.51,17.01
2469,desktop,5,63.42,14.7,17.2
2470,mobile,8,57.58,24.22,26.72
2471,desktop,4,6.6,0.0,2.5
2472,desktop,7,51.64,10.67,13.17
2473,mobile,1,9.43,56.31,58.81
2474,mobile,7,69.1,7.15,9.65
2475,desktop,4,18.46,7.06,9.56
2476,desktop,7,106.62,74.69,77.19
2477,mobile,5,130.67,38.56,41.06
2478,desktop,4,34.95,0.0,2.5
2479,desktop,8,69.32,0.0,2.5
2480,mobile,7,91.95,55.43,57.93
2481,mobile,6,13.75,0.0,2.5
2482,desktop,6,107.9,0.0,2.5
2483,mobile,6,16.09,14.16,16.66
2484,mobile,4,85.43,41.31,43.81
2485,desktop,7,32.28,8.8,11.3
2486,desktop,4,85.43,26.78,29.28
2487,mobile,5,45.23,3.8,6.3
2488,mobile,3,26.98,21.47,23.97
2489,mobile,4,65.46,0.0,2.5
2490,desktop,3,98.16,33.13,35.63
2491,desktop,2,54.93,42.55,45.05
2492,desktop,7,50.1,30.98,33.48
2493,desktop,9,136.89,30.45,32.95
2494,desktop,5,27.16,15.73,18.23
2495,mobile,7,64.74,34.32,36.82
2496,mobile,7,36.24,12.66,15.16
2497,mobile,5,53.85,0.0,2.5
2498,desktop,8,97.94,51.7,54.2
2499,mobile,3,86.92,1.52,4.02
2500,desktop,4,99.06,39.5,42.0
2501,desktop,4,31.26,0.0,2.5
2502,mobile,6,42.64,17.56,20.06
2503,desktop,4,182.69,55.44,57.94
2504,mobile,8,21.2,27.78,30.28
2505,mobile,6,12.68,12.63,15.13
2506,mobile,4,60.53,0.0,2.5
2507,mobile,2,38.34,35.13,37.63
2508,desktop,10,11.74,11.24,13.74
2509,mobile,5,4.98,0.0,2.5
2510,mobile,5,75.52,32.55,35.05
2511,desktop,5,60.21,20.45,22.95
2512,mobile,9,82.95,54.69,57.19
2513,mobile,2,127.13,50.44,52.94
2514,mobile,3,73.38,0.0,2.5
2515,mobile,5,65.6,38.72,41.22
2516,mobile,3,51.84,38.11,40.61
2517,mobile,9,46.9,29.1,31.6
2518,mobile,6,12.52,0.0,2.5
2519,mobile,10,117.73,2.75,5.25
2520,mobile,3,20.89,3.09,5.59
2521,mobile,2,79.85,0.0,2.5
2522,mobile,9,100.64,66.68,69.18
2523,mobile,6,131.61,53.45,55.95
2524,desktop,7,57.18,25.02,27.52
2525,mobile,5,37.82,27.18,29.68
2526,mobile,10,108.52,22.05,24.55
2527,mobile,10,8.01,0.0,2.5
2528,desktop,5,44.48,25.72,28.22
2529,mobile,5,84.34,17.28,19.78
2530,mobile,7,32.54,9.79,12.29
2531,desktop,5,20.29,32.6,35.1
2532,mobile,3,118.17,16.98,19.48
2533,mobile,4,3.99,29.55,32.05
2534,desktop,2,189.93,51.85,54.35
2535,desktop,8,59.81,46.96,49.46
2536,desktop,4,102.23,61.78,64.28
2537,desktop,7,71.52,0.0,2.5
2538,desktop,2,10.02,0.0,2.5
2539,mobile,4,39.74,7.28,9.78
2540,desktop,4,83.02,1.91,4.41
2541,mobile,6,44.73,12.58,15.08
2542,desktop,7,38.69,41.85,44.35
2543,desktop,5,46.52,14.11,16.61
2544,desktop,3,334.92,122.82,125.32
2545,mobile,2,57.14,24.2,26.7
2546,mobile,7,24.07,14.4,16.9
2547,mobile,5,71.4,24.81,27.31
2548,mobile,3,23.68,0.0,2.5
2549,mobile,4,9.39,25.85,28.35
2550,mobile,3,24.63,16.58,19.08
2551,mobile,4,100.22,53.18,55.68
2552,mobile,4,33.46,6.43,8.93
2553,mobile,5,30.72,0.0,2.5
2554,desktop,3,23.84,47.62,50.12
2555,mobile,3,42.27,3.41,5.91
2556,mobile,3,31.41,0.0,2.5
2557,desktop,6,13.28,13.78,16.28
2558,mobile,5,104.85,16.46,18.96
2559,mobile,4,23.5,0.0,2.5
2560,mobile,2,25.09,0.0,2.5
2561,mobile,4,8.73,0.0,2.5
2562,mobile,4,51.06,45.7,48.2
2563,mobile,6,23.52,14.13,16.63
2564,desktop,2,186.49,71.47,73.97
2565,mobile,3,48.87,14.58,17.08
2566,desktop,7,118.13,5.2,7.7
2567,desktop,2,90.94,34.9,37.4
2568,desktop,6,48.79,36.94,39.44
2569,mobile,7,13.42,27.26,29.76
2570,mobile,5,52.76,12.87,15.37
2571,mobile,5,16.63,0.0,2.5
2572,mobile,3,137.11,55.21,57.71
2573,desktop,6,52.95,38.78,41.28
2574,mobile,4,46.7,43.41,45.91
2575,mobile,6,43.16,19.06,21.56
2576,desktop,10,58.22,30.8,33.3
2577,mobile,4,29.84,0.0,2.5
2578,desktop,6,101.69,32.43,34.93
2579,mobile,4,18.78,31.43,33.93
2580,mobile,8,32.51,38.81,41.31
2581,mobile,4,57.41,0.0,2.5
2582,mobile,5,118.29,2.12,4.62
2583,mobile,6,97.09,15.25,17.75
2584,mobile,5,60.57,34.15,36.65
2585,mobile,6,89.93,32.32,34.82
2586,mobile,6,5.45,0.0,2.5
2587,mobile,1,76.4,68.65,71.15
2588,desktop,6,38.35,20.56,23.06
2589,desktop,4,130.33,16.42,18.92
2590,mobile,2,187.89,51.79,54.29
2591,mobile,5,109.6,32.69,35.19
2592,mobile,9,25.41,22.39,24.89
2593,desktop,2,71.73,9.26,11.76
2594,mobile,5,239.86,63.71,66.21
2595,desktop,3,61.55,0.0,2.5
2596,mobile,6,144.11,59.96,62.46
2597,mobile,4,50.07,12.64,15.14
2598,mobile,4,61.59,24.97,27.47
2599,desktop,5,62.37,18.59,21.09
2600,desktop,7,15.2,4.12,6.62
2601,desktop,5,15.42,1.05,3.55
2602,mobile,5,55.52,39.88,42.38
2603,desktop,3,243.36,95.35,97.85
2604,mobile,5,2.13,0.13,2.63
2605,mobile,10,49.75,16.77,19.27
2606,mobile,3,40.0,22.79,25.29
2607,desktop,4,20.99,0.0,2.5
2608,mobile,4,41.08,39.37,41.87
2609,mobile,7,118.16,29.44,31.94
2610,mobile,2,50.42,12.23,14.73
2611,mobile,4,17.07,0.0,2.5
2612,desktop,5,55.36,47.29,49.79
2613,desktop,4,14.35,0.0,2.5
2614,desktop,6,9.57,9.31,11.81
2615,desktop,4,34.59,0.0,2.5
2616,desktop,2,52.64,0.0,2.5
2617,desktop,6,114.03,32.47,34.97
2618,mobile,9,119.22,43.77,46.27
2619,desktop,1,48.41,28.2,30.7
2620,mobile,6,43.2,24.67,27.17
2621,mobile,4,26.9,13.42,15.92
2622,desktop,8,32.66,17.35,19.85
2623,desktop,5,53.94,10.49,12.99
2624,mobile,5,49.2,14.06,16.56
2625,mobile,5,25.38,51.44,53.94
2626,mobile,2,46.97,26.33,28.83
2627,desktop,3,60.03,37.0,39.5
2628,mobile,8,105.75,82.53,85.03
2629,mobile,5,41.01,21.8,24.3
2630,mobile,5,118.28,59.51,62.01
2631,mobile,3,15.52,12.76,15.26
2632,desktop,4,28.9,0.0,2.5
2633,mobile,3,124.62,32.77,35.27
2634,desktop,1,14.48,15.62,18.12
2635,mobile,5,23.55,11.42,13.92
2636,desktop,2,44.21,0.0,2.5
2637,desktop,5,58.54,0.71,3.21
2638,desktop,5,67.81,38.7,41.2
2639,mobile,4,281.28,89.55,92.05
2640,desktop,3,33.03,0.0,2.5
2641,mobile,1,31.29,0.0,2.5
2642,mobile,7,18.99,12.87,15.37
2643,mobile,6,24.77,0.0,2.5
2644,mobile,7,60.31,6.11,8.61
2645,mobile,7,27.14,23.14,25.64
2646,desktop,6,16.91,21.81,24.31
2647,desktop,7,131.15,33.82,36.32
2648,desktop,2,127.18,41.23,43.73
2649,mobile,4,64.35,51.72,54.22
2650,mobile,4,73.77,7.54,10.04
2651,mobile,3,36.67,29.55,32.05
2652,mobile,5,39.58,19.34,21.84
2653,mobile,5,33.28,23.71,26.21
2654,mobile,5,62.7,29.34,31.84
2655,mobile,8,75.32,9.97,12.47
2656,mobile,6,65.64,18.91,21.41
2657,mobile,5,112.9,53.07,55.57
2658,desktop,7,33.44,33.44,35.94
2659,mobile,3,61.57,11.53,14.03
2660,desktop,7,96.05,12.33,14.83
2661,mobile,7,133.45,31.73,34.23
2662,desktop,9,4.45,0.0,2.5
2663,desktop,7,17.01,5.36,7.86
2664,desktop,2,107.81,16.22,18.72
2665,desktop,4,64.22,30.72,33.22
2666,desktop,4,54.69,10.91,13.41
2667,mobile,4,105.18,36.95,39.45
2668,mobile,5,41.14,0.0,2.5
2669,desktop,6,11.06,17.51,20.01
2670,desktop,4,36.44,0.0,2.5
2671,mobile,3,34.7,17.83,20.33
2672,mobile,8,23.22,0.0,2.5
2673,mobile,6,39.81,0.0,2.5
2674,mobile,5,33.64,27.08,29.58
2675,mobile,3,58.5,0.0,2.5
2676,desktop,9,120.83,24.86,27.36
2677,mobile,6,160.39,74.81,77.31
2678,desktop,8,18.15,0.0,2.5
2679,mobile,8,4.56,0.0,2.5
2680,desktop,6,49.65,21.29,23.79
2681,mobile,3,45.35,24.41,26.91
2682,desktop,6,19.52,16.67,19.17
2683,mobile,5,101.7,34.61,37.11
2684,desktop,7,47.53,0.0,2.5
2685,mobile,2,48.16,47.84,50.34
2686,mobile,6,87.36,32.48,34.98
2687,mobile,5,88.94,25.24,27.74
2688,desktop,7,138.38,60.55,63.05
2689,mobile,7,5.22,0.0,2.5
2690,desktop,4,71.39,49.51,52.01
2691,mobile,6,76.64,0.0,2.5
2692,mobile,8,79.67,25.36,27.86
2693,mobile,6,16.82,18.07,20.57
2694,desktop,5,82.48,26.74,29.24
2695,mobile,5,27.39,0.0,2.5
2696,mobile,4,113.46,18.14,20.64
2697,desktop,10,18.45,0.0,2.5
2698,desktop,1,110.34,47.17,49.67
2699,mobile,2,92.49,0.0,2.5
2700,desktop,8,135.88,24.5,27.0
2701,mobile,7,45.06,14.04,16.54
2702,mobile,3,18.51,0.0,2.5
2703,mobile,5,12.75,0.0,2.5
2704,mobile,2,94.51,47.38,49.88
2705,mobile,4,13.8,5.71,8.21
